CustomerID,Customer Name,Phone,City,RegionCode,Country,Segment,Annual Spend (NGN),Clean Date,Email Clean
C0776,Ramat Makarfi,08098110358,Kuje,R08,Nigeria,Retail,1241993,22-02-19,ramat.makarfi@gmail.com
C0546,Ngozi Mbah,08058351900,Sapele,R07,Nigeria,Retail,992810,04-09-23,ngozi27@yahoo.com
C0863,Mariam Okoro,08073797674,Osogbo,R03,Nigeria,Retail,4879889,12-09-21,mariam.okoro@gmail.com
C0421,Ramat Ibrahim,08036345854,Apapa,R01,Nigeria,Wholesale,4846250,21-07-21,ramat.ibrahim@gmail.com
C0374,Niger Hassan Global Ventures,08178778455,Ibadan,R03,Nigeria,Corporate,3530324,19-08-19,c.hassan@outlook.com
C0461,Obinna Adeyemi,08136813697,Ijebu-Ode,R02,Nigeria,Retail,2865101,09-02-19,o.adeyemi@outlook.com
C0344,Titilayo Suleiman,08073179486,Ogbomoso,R03,Nigeria,Retail,3297129,10-10-21,titilayo90@yahoo.com
C0527,Safiya Okoro,08082892827,Sapele,R07,Nigeria,Retail,1744615,21-05-20,safiya.okoro@gmail.com
C0858,Peak Nwosu Global Ventures,08156015590,Ibadan,R03,Nigeria,Corporate,2417249,07-04-22,Invalid Email
C0695,Gateway Hassan Integrated Services,08028600440,Osogbo,R03,Nigeria,Corporate,402442,12-06-21,Invalid Email
C1018,Uche Abubakar,08036139539,Okene,R09,Nigeria,Wholesale,230866,04-02-18,uche9@yahoo.com
C1193,Adaeze Waziri,08179048876,Lekki,R01,Nigeria,Retail,4033116,17-09-20,a.waziri@outlook.com
C0204,Modupe Gwarzo,08081160478,Osogbo,R03,Nigeria,Wholesale,4553100,18-02-18,m.gwarzo@outlook.com
C0579,Unknown Customer,08165733207,Bichi,R10,Nigeria,Retail,1236747,23-03-23,onyeka97@yahoo.com
C1038,Ngozi Garba,08104487341,Kaduna,R11,Nigeria,SME,2281537,03-11-21,ngozi.garba@gmail.com
C0409,Somtochukwu Ugwu,0818 2954610,Surulere,R01,Nigeria,Retail,1178290,20-12-19,somtochukwu.ugwu@company.ng
C0348,Unknown Customer,08107558117,Nsukka,R04,Nigeria,Wholesale,4045202,14-01-23,onyeka.umar@company.ng
C0245,Delta Shehu Integrated Services,08196180078,Lagos,R01,Nigeria,Corporate,4878441,16-04-18,y.shehu@outlook.com
C0786,Premier Nwachukwu Resources Ltd,08193461633,Ekwulobia,R05,Nigeria,Corporate,1656335,23-09-18,chukwuemeka.nwachukwu@gmail.com
C1096,Ramatu Abubakar,08193821671,Kafanchan,R11,Nigeria,Wholesale,492728,19-04-23,ramatu22@yahoo.com
C0702,Khadijah Gwarzo,08052679070,Biu,R12,Nigeria,Retail,1312134,21-10-21,Invalid Email
C0740,Jumoke Nwosu,08126392722,Sapele,R07,Nigeria,Retail,4401241,26-12-18,j.nwosu@outlook.com
C1121,Uche Anyanwu,0807 9842046,Maiduguri,R12,Nigeria,Wholesale,386962,31-10-18,uche.anyanwu@company.ng
C0838,Ezinne Shehu,08084811495,Oji River,R04,Nigeria,SME,485605,03-06-19,ezinne.shehu@company.ng
C0910,Horizon Osei Nigeria Ltd,08133748496,Gwoza,R12,Nigeria,Corporate,2785409,03-06-23,chukwuemeka.osei@company.ng
C0970,Yewande Mbah,08058774863,Ikeja,R01,Nigeria,Retail,2200890,25-11-18,yewande83@yahoo.com
C0739,Funmilayo Onuoha,0816 7238907,Eleme,R06,Nigeria,Retail,977824,03-10-21,funmilayo15@yahoo.com
C0343,Amarachi Nzeka,0812 4299307,Sapele,R07,Nigeria,Retail,696928,29-09-18,amarachi86@yahoo.com
C1189,Pronigeria Okafor Group,08108795031,Zaria,R11,Nigeria,Corporate,498686,04-04-22,ezinne20@yahoo.com
C0413,Chidi Babangida,08183609190,Eleme,R06,Nigeria,Retail,3513998,31-07-20,chidi.babangida@gmail.com
C0646,Olamide Nzeka,08077186532,Kano,R10,Nigeria,Retail,4183546,23-02-22,olamide63@yahoo.com
C0129,Ramatu Hassan,Unknown,Rano,R10,Nigeria,Wholesale,3744277,05-12-21,r.hassan@outlook.com
C0735,Blessing Onuoha,08175408515,Bichi,R10,Nigeria,SME,633850,14-01-20,blessing.onuoha@gmail.com
C0453,Maryam Nwosu,08025346786,Oji River,R04,Nigeria,Retail,2812038,05-09-18,maryam.nwosu@company.ng
C0219,Jumoke Gwarzo,08174730915,Ijebu-Ode,R02,Nigeria,Retail,3896493,15-01-22,jumoke.gwarzo@gmail.com
C0144,Abdullahi Umar,08195984314,Abuja,R08,Nigeria,Wholesale,2431619,30-11-20,abdullahi47@yahoo.com
C0554,Niger Agbo Enterprises,08063476930,Onitsha,R05,Nigeria,Corporate,3738363,14-12-19,r.agbo@outlook.com
C0976,Ngozi Nwosu,0813 9553927,Lagos,R01,Nigeria,Wholesale,1377889,24-12-18,ngozi.nwosu@company.ng
C0503,Techbase Ringim Group,08074376746,Zaria,R11,Nigeria,Corporate,1775883,05-11-20,zainab.ringim@gmail.com
C0869,Chibuzor Ringim,08181402806,Sagamu,R02,Nigeria,Retail,159511,21-06-18,chibuzor.ringim@company.ng
C0926,Maryam Ugwu,08131352733,Nsukka,R04,Nigeria,Retail,926149,22-11-21,maryam.ugwu@company.ng
C1083,Emeka Makarfi,0807 8190395,Enugu,R04,Nigeria,Retail,2173533,15-12-21,emeka37@yahoo.com
C0060,Pronigeria Nwosu Group,08053437983,Apapa,R01,Nigeria,Corporate,3211291,26-03-18,Invalid Email
C0942,Ramat Osei,0808 9606471,Sapele,R07,Nigeria,Retail,3736111,01-11-21,ramat.osei@gmail.com
C0792,Onyeka Ringim,08027900501,Awka,R05,Nigeria,Wholesale,3764407,13-02-21,onyeka.ringim@gmail.com
C0281,Maryam Kwankwaso,08123211253,Sapele,R07,Nigeria,Wholesale,513829,20-02-21,maryam26@yahoo.com
C0067,Funmilayo Obiora,0810 2625436,Asaba,R07,Nigeria,Wholesale,4156714,06-09-22,funmilayo.obiora@gmail.com
C0338,Abdullahi Kankara,08024948147,Ibadan,R03,Nigeria,SME,4309718,09-08-20,a.kankara@outlook.com
C0826,Niger Waziri Resources Ltd,08177355310,Surulere,R01,Nigeria,Corporate,4862259,17-04-22,oluwaseun55@yahoo.com
C0939,Ngozi Ihejirika,08121446924,Bichi,R10,Nigeria,Retail,2536684,10-11-22,ngozi7@yahoo.com
C0481,Kano Shehu Nigeria Ltd,08059463190,Zaria,R11,Nigeria,Corporate,307414,15-02-20,nkechi6@yahoo.com
C0805,Ngozi Makarfi,08169111422,Ogbomoso,R03,Nigeria,SME,82242,03-12-23,n.makarfi@outlook.com
C1028,Ramat Agbo,08195969316,Eleme,R06,Nigeria,Retail,1534267,09-08-22,ramat.agbo@gmail.com
C0951,Safiya Ihejirika,08136888483,Rano,R10,Nigeria,Retail,326673,28-11-18,safiya.ihejirika@company.ng
C0251,Niger Makarfi & Sons,08181247306,Eleme,R06,Nigeria,Corporate,781218,13-02-19,chidi.makarfi@gmail.com
C0470,Unity Okeke Nigeria Ltd,0811 5523967,Nnewi,R05,Nigeria,Corporate,850564,29-09-19,o.okeke@outlook.com
C0300,Nnamdi Ugwu,08053372424,Lekki,R01,Nigeria,Retail,2854450,18-02-18,nnamdi.ugwu@gmail.com
C1030,Kenechukwu Ihejirika,08152663755,Kaduna,R11,Nigeria,Wholesale,966579,29-12-22,kenechukwu80@yahoo.com
C1089,Ramatu Lawal,08057091274,Lagos,R01,Nigeria,Wholesale,453357,25-03-18,ramatu36@yahoo.com
C0643,Folake Suleiman,08078689464,Apapa,R01,Nigeria,Retail,4088484,28-07-21,folake.suleiman@gmail.com
C0483,Lagos Gwarzo & Sons,08092380003,Kafanchan,R11,Nigeria,Corporate,3949146,30-07-20,a.gwarzo@outlook.com
C0730,Yahaya Abdullahi,08172402226,Okene,R09,Nigeria,Retail,4032722,29-08-19,y.abdullahi@outlook.com
C0185,Ramat Nzeka,08182364887,Ekwulobia,R05,Nigeria,SME,4463804,08-04-23,ramat.nzeka@company.ng
C0499,Oluwaseun Aliyu,0802 1314293,Obio-Akpor,R06,Nigeria,Retail,395672,06-01-18,oluwaseun.aliyu@company.ng
C0389,Ngozi Ugwu,08128089776,Obio-Akpor,R06,Nigeria,SME,2852984,04-09-18,Invalid Email
C0828,Techbase Ugwu Group,08165720200,Sagamu,R02,Nigeria,Corporate,373510,27-07-21,m.ugwu@outlook.com
C0877,Blessing Umar,08078272044,Kabba,R09,Nigeria,Retail,2153515,02-10-22,blessing.umar@company.ng
C0943,Babatunde Lawal,08056827205,Ibadan,R03,Nigeria,Retail,3003026,09-12-22,Invalid Email
C0886,Niger Tukur Enterprises,08082924591,Ibadan,R03,Nigeria,Corporate,4216204,08-11-22,n.tukur@outlook.com
C0052,Yetunde Obiora,0812 4274313,Dukku,R13,Nigeria,Wholesale,810157,02-01-18,yetunde33@yahoo.com
C0456,Delta Lawal & Sons,0808 8598096,Enugu,R04,Nigeria,Corporate,2980428,24-09-20,ikechukwu.lawal@gmail.com
C0498,Yahaya Abubakar,08029556003,Kaduna,R11,Nigeria,Retail,3386622,07-09-19,yahaya31@yahoo.com
C0950,Olumide Ringim,08134531195,Oyo,R03,Nigeria,Retail,4258555,19-04-18,Invalid Email
C0898,Nkechi Eze,0805 4857368,Gombe,R13,Nigeria,Retail,4301840,03-06-19,nkechi.eze@gmail.com
C0938,Fatima Agbo,08155850825,Gwoza,R12,Nigeria,Retail,3530413,21-03-19,fatima.agbo@gmail.com
C1118,Damilola Kankara,0819 6788259,Nsukka,R04,Nigeria,SME,409670,10-04-21,damilola96@yahoo.com
C0095,Sochima Obiora,08143964300,Gwagwalada,R08,Nigeria,SME,2972164,17-03-23,s.obiora@outlook.com
C0080,Khadijah Anyanwu,08198340272,Kabba,R09,Nigeria,Retail,561661,15-11-22,khadijah.anyanwu@company.ng
C1159,Pronigeria Obiora & Sons,Unknown,Bonny,R06,Nigeria,Corporate,4138921,20-03-20,lawal.obiora@gmail.com
C0804,Nkechi Nwankwo,08191646869,Ijebu-Ode,R02,Nigeria,Retail,1453006,09-11-21,nkechi.nwankwo@gmail.com
C0892,Modupe Onyekachi,0809 1375248,Ijebu-Ode,R02,Nigeria,Retail,866520,17-12-22,modupe.onyekachi@company.ng
C1007,Chidi Onuoha,08185914988,Asaba,R07,Nigeria,Retail,4407133,09-02-19,c.onuoha@outlook.com
C0748,Fatima Obiechina,08194925304,Osogbo,R03,Nigeria,Unknown Segment,149390,07-10-21,fatima35@yahoo.com
C0529,Kenechukwu Nwosu,08109328103,Oyo,R03,Nigeria,Wholesale,4372175,12-10-22,k.nwosu@outlook.com
C0230,Abdullahi Nwachukwu,08011733571,Kabba,R09,Nigeria,Retail,3350066,15-05-19,abdullahi.nwachukwu@company.ng
C1033,Amarachi Nwosu,08177914511,Nnewi,R05,Nigeria,Retail,2595806,08-03-19,amarachi.nwosu@gmail.com
C0964,Bilkisu Nzeka,0811 9921159,Gombe,R13,Nigeria,Wholesale,1921617,21-02-23,Invalid Email
C0171,Ebuka Mbah,08093730020,Biu,R12,Nigeria,Wholesale,2197605,10-07-20,ebuka44@yahoo.com
C1114,Premier Umar Trading Co.,08136981996,Abeokuta,R02,Nigeria,Corporate,3421371,18-03-23,bilkisu.umar@company.ng
C0460,Lagos Ihejirika Integrated Services,0802 2186016,Oji River,R04,Nigeria,Corporate,2086210,27-12-18,h.ihejirika@outlook.com
C0639,Damilola Okonkwu,0819 3012996,Nnewi,R05,Nigeria,SME,732314,01-04-20,damilola96@yahoo.com
C0173,Safiya Ibrahim,08102491149,Sapele,R07,Nigeria,Retail,2454029,25-04-23,s.ibrahim@outlook.com
C0918,Chukwuemeka Chibueze,08086084656,Gwoza,R12,Nigeria,Retail,2497792,08-01-20,c.chibueze@outlook.com
C0774,Gateway Adeyemi Nigeria Ltd,0810 9767072,Sagamu,R02,Nigeria,Corporate,453658,06-04-21,k.adeyemi@outlook.com
C0603,Mariam Adeyemi,08101939854,Eleme,R06,Nigeria,Retail,2460077,03-03-19,mariam.adeyemi@gmail.com
C0486,Oluwaseun Ibrahim,08133184938,Sagamu,R02,Nigeria,Retail,2856808,11-09-21,oluwaseun.ibrahim@gmail.com
C0448,Lagos Okonkwo Trading Co.,Unknown,Wudil,R10,Nigeria,Corporate,3870995,14-02-23,khadijah.okonkwo@company.ng
C0666,Lagos Abubakar Nigeria Ltd,0816 4451085,Okene,R09,Nigeria,Corporate,3351979,04-08-23,ezinne.abubakar@company.ng
C0480,Eko Ugwu Global Ventures,0818 5081967,Zaria,R11,Nigeria,Corporate,4186182,24-10-20,ramatu23@yahoo.com
C0517,Nkechi Umar,08112345437,Awka,R05,Nigeria,SME,600328,07-12-22,n.umar@outlook.com
C0972,Damilola Abubakar,0819 3892120,Bichi,R10,Nigeria,Retail,4302846,28-11-22,damilola22@yahoo.com
C0108,Zainab Dikko,08056685521,Lokoja,R09,Nigeria,Retail,2304702,13-08-18,zainab.dikko@company.ng
C0648,Ezinne Ibrahim,08183885629,Warri,R07,Nigeria,Retail,3316553,11-06-22,ezinne.ibrahim@company.ng
C0420,Ezinne Anozie,08022396064,Surulere,R01,Nigeria,Retail,4855497,29-12-20,ezinne.anozie@company.ng
C0443,Halima Ibrahim,0809 4635557,Kabba,R09,Nigeria,Wholesale,1007616,27-10-18,halima62@yahoo.com
C0638,Olamide Agbo,08054851970,Apapa,R01,Nigeria,Unknown Segment,4764181,30-05-18,olamide.agbo@company.ng
C1170,Fatima Onuoha,08064913705,Lekki,R01,Nigeria,Retail,2082453,03-09-20,f.onuoha@outlook.com
C1142,Khadijah Nzeka,08055529194,Maiduguri,R12,Nigeria,Retail,3975222,05-04-21,khadijah56@yahoo.com
C0038,Zainab Hassan,Unknown,Kano,R10,Nigeria,Wholesale,1501431,15-09-20,z.hassan@outlook.com
C0489,Uche Anozie,08079055934,Okene,R09,Nigeria,Retail,1023895,05-01-18,uche.anozie@gmail.com
C0197,Mariam Ugwu,0812 6115631,Lugbe,R08,Nigeria,Wholesale,2073246,31-08-19,m.ugwu@outlook.com
C0652,Oluwaseun Anozie,08016919450,Biu,R12,Nigeria,Retail,3539462,06-04-19,oluwaseun61@yahoo.com
C0635,Maryam Babangida,08017074525,Kafanchan,R11,Nigeria,SME,2580076,08-03-20,m.babangida@outlook.com
C0467,Mariam Hassan,0819 9782075,Okene,R09,Nigeria,SME,930020,16-09-21,Invalid Email
C0336,Ejike Makarfi,08053464874,Dukku,R13,Nigeria,Retail,523759,15-01-21,ejike25@yahoo.com
C1086,Maryam Agbo,08053107178,Kano,R10,Nigeria,Retail,2522380,08-08-19,Invalid Email
C0138,Oluwaseun Nwachukwu,08171626021,Asaba,R07,Nigeria,Wholesale,4683648,11-12-21,oluwaseun47@yahoo.com
C0398,Agrofirst Obiechina Ltd,0815 1542264,Nnewi,R05,Nigeria,Corporate,2483451,13-01-22,a.obiechina@outlook.com
C1055,Kano Suleiman & Associates,08039263158,Zaria,R11,Nigeria,Corporate,1562722,02-11-22,chinedu.suleiman@company.ng
C0087,Zainab Bello,08164384973,Onitsha,R05,Nigeria,Retail,445760,26-04-20,zainab.bello@gmail.com
C0014,Kenechukwu Ihejirika,08076518103,Kaltungo,R13,Nigeria,Wholesale,2730697,02-03-18,Invalid Email
C0528,Adewale Abdullahi,08066792795,Lokoja,R09,Nigeria,Wholesale,980710,04-07-18,Invalid Email
C0885,Ramat Ugwu,08122912013,Gwoza,R12,Nigeria,Retail,102120,21-01-23,r.ugwu@outlook.com
C1073,Yewande Kankara,0810 3225191,Biu,R12,Nigeria,Retail,2742372,02-07-23,yewande62@yahoo.com
C0432,Greenfield Ihejirika & Associates,08148046974,Zaria,R11,Nigeria,Corporate,2973188,09-10-18,ngozi67@yahoo.com
C0073,Lagos Ibrahim Global Ventures,08029069052,Ekwulobia,R05,Nigeria,Corporate,465716,04-05-21,oluwaseun.ibrahim@gmail.com
C1199,Lagos Okoro Group,08137723918,Obio-Akpor,R06,Nigeria,Corporate,1651378,11-04-20,uchenna81@yahoo.com
C0081,Ejike Musa,08136364177,Gombe,R13,Nigeria,Retail,3505577,06-04-19,ejike84@yahoo.com
C0704,Pronigeria Obi & Sons,08097957090,Oji River,R04,Nigeria,Corporate,2474348,17-07-18,fatima.obi@gmail.com
C0325,Onyeka Ibrahim,08108686861,Kafanchan,R11,Nigeria,Retail,1788219,23-02-21,onyeka.ibrahim@company.ng
C0751,Khadijah Osei,0801 2051727,Dukku,R13,Nigeria,SME,756925,29-11-19,khadijah.osei@gmail.com
C0523,Adeola Chukwu,08172720492,Enugu,R04,Nigeria,Retail,3081850,14-05-22,adeola62@yahoo.com
C0920,Ifeanyi Garba,0819 7795805,Kabba,R09,Nigeria,Retail,399558,01-10-19,ifeanyi.garba@company.ng
C0811,Yahaya Onyekachi,08193961135,Gombe,R13,Nigeria,Retail,560416,08-01-18,yahaya6@yahoo.com
C1167,Chidi Kankara,08094040566,Lokoja,R09,Nigeria,Wholesale,3387854,03-09-21,c.kankara@outlook.com
C0005,Ngozi Adeyemi,08031012461,Sagamu,R02,Nigeria,Retail,1525911,28-12-22,Invalid Email
C0113,Chidi Eze,08077314704,Onitsha,R05,Nigeria,Retail,938046,01-05-22,chidi.eze@company.ng
C0615,Ekene Tukur,08144314800,Gwoza,R12,Nigeria,Retail,2889483,24-02-18,ekene21@yahoo.com
C1171,Ifeanyi Gwarzo,08131741743,Enugu,R04,Nigeria,Retail,665932,12-06-19,i.gwarzo@outlook.com
C0335,Zainab Anyanwu,0808 6486106,Lekki,R01,Nigeria,Retail,4655427,11-07-21,zainab98@yahoo.com
C0721,Uchenna Mbah,08079284479,Eleme,R06,Nigeria,Retail,1301775,02-01-20,u.mbah@outlook.com
C0518,Fatima Nwosu,08113354366,Rano,R10,Nigeria,Retail,3315520,25-02-22,fatima.nwosu@gmail.com
C0872,Olumide Obiora,08104208632,Sagamu,R02,Nigeria,Retail,337765,31-12-22,o.obiora@outlook.com
C0662,Delta Tukur & Associates,08182704089,Kaduna,R11,Nigeria,Corporate,1610859,04-09-21,babatunde.tukur@company.ng
C0156,Apex Ringim Enterprises,0806 8439496,Warri,R07,Nigeria,Corporate,1548631,07-01-18,halima34@yahoo.com
C0900,Halima Eze,0807 7004687,Ijebu-Ode,R02,Nigeria,Retail,2726284,17-10-20,halima.eze@gmail.com
C0306,Olumide Makarfi,08175877935,Abeokuta,R02,Nigeria,Wholesale,3265539,16-02-21,olumide83@yahoo.com
C0493,Olamide Makarfi,08021245146,Oyo,R03,Nigeria,Retail,4318708,21-06-21,o.makarfi@outlook.com
C1052,Nnamdi Umar,0819 9943301,Abeokuta,R02,Nigeria,Retail,4902407,18-02-22,n.umar@outlook.com
C0350,Kenechukwu Eze,08027402898,Kaltungo,R13,Nigeria,Retail,2658002,15-10-18,kenechukwu.eze@company.ng
C0859,Abuja Waziri Resources Ltd,08051204162,Kafanchan,R11,Nigeria,Corporate,3898259,15-07-18,nkechi81@yahoo.com
C1187,Ramat Nzeka,08035316903,Ogbomoso,R03,Nigeria,Retail,4788716,13-01-19,r.nzeka@outlook.com
C0122,Maryam Agbo,0807 7919701,Lokoja,R09,Nigeria,Wholesale,4110831,09-05-19,maryam.agbo@company.ng
C0069,Chioma Onyekachi,08066427240,Bonny,R06,Nigeria,Retail,4540336,05-02-20,chioma.onyekachi@gmail.com
C0365,Chibuzor Garba,08145491308,Oyo,R03,Nigeria,Wholesale,3757439,04-01-20,chibuzor54@yahoo.com
C0669,Safiya Onuoha,0818 3373976,Asaba,R07,Nigeria,Retail,1497877,06-05-19,s.onuoha@outlook.com
C0155,Obinna Ringim,08037412135,Enugu,R04,Nigeria,Wholesale,3877477,30-07-19,obinna85@yahoo.com
C0560,Chinonso Anyanwu,08114871258,Oyo,R03,Nigeria,Retail,1397243,19-07-20,chinonso70@yahoo.com
C0921,Adaeze Dikko,08034778694,Ikeja,R01,Nigeria,Retail,206174,23-11-22,adaeze.dikko@gmail.com
C1064,Gateway Waziri & Associates,08105907115,Gwoza,R12,Nigeria,Corporate,3315337,30-04-23,nnamdi74@yahoo.com
C1063,Olamide Okoro,08037726153,Enugu,R04,Nigeria,Retail,379734,13-12-21,o.okoro@outlook.com
C0933,Modupe Hassan,08153975748,Ibadan,R03,Nigeria,Retail,2170507,01-09-23,modupe.hassan@gmail.com
C0761,Ifeanyi Ihejirika,08128830289,Apapa,R01,Nigeria,Wholesale,1082631,04-01-18,i.ihejirika@outlook.com
C0134,Nkechi Agbo,Unknown,Okene,R09,Nigeria,Wholesale,1601846,05-12-18,nkechi.agbo@company.ng
C0516,Nkechi Danladi,08121369662,Lokoja,R09,Nigeria,Wholesale,3610215,04-09-19,nkechi.danladi@company.ng
C0847,Ikechukwu Abubakar,08184731982,Kaltungo,R13,Nigeria,Wholesale,345586,01-05-18,ikechukwu.abubakar@gmail.com
C0400,Maryam Osei,08194463379,Awka,R05,Nigeria,Retail,1267822,27-12-18,m.osei@outlook.com
C0854,Halima Abubakar,0819 1278960,Ijebu-Ode,R02,Nigeria,Retail,2395181,16-07-21,halima84@yahoo.com
C0442,Unity Chukwu & Associates,08078735364,Abeokuta,R02,Nigeria,Unknown Segment,4376747,23-01-21,amarachi.chukwu@gmail.com
C0268,Rukayat Abubakar,08024736835,Onitsha,R05,Nigeria,Retail,3864432,30-10-19,rukayat22@yahoo.com
C0121,Olamide Nwachukwu,08073664147,Lugbe,R08,Nigeria,Retail,2401360,05-11-22,o.nwachukwu@outlook.com
C0936,Zainab Okonkwo,08066524106,Ijebu-Ode,R02,Nigeria,Retail,2506805,11-11-21,zainab.okonkwo@gmail.com
C0722,Delta Anozie & Sons,08066267620,Ogbomoso,R03,Nigeria,Corporate,4243383,23-07-19,t.anozie@outlook.com
C0908,Rukayat Agbo,08037141491,Gwoza,R12,Nigeria,Wholesale,3685277,20-11-18,rukayat.agbo@gmail.com
C1005,Kano Okonkwu Enterprises,08145154393,Lagos,R01,Nigeria,Corporate,1919437,04-04-22,s.okonkwu@outlook.com
C0772,Abuja Abubakar Ltd,0806 6365714,Lokoja,R09,Nigeria,Corporate,3501434,26-05-23,chidi.abubakar@company.ng
C0780,Nkechi Tukur,08169050235,Enugu,R04,Nigeria,Retail,3099287,02-05-19,nkechi.tukur@company.ng
C0307,Amina Adeyemi,08034396485,Asaba,R07,Nigeria,Retail,809641,06-06-21,a.adeyemi@outlook.com
C0150,Chidi Nwachukwu,08094465407,Okene,R09,Nigeria,SME,2727099,11-01-21,chidi.nwachukwu@company.ng
C1004,Safiya Nwosu,0809 1894304,Gwagwalada,R08,Nigeria,Retail,573902,27-06-20,safiya.nwosu@company.ng
C0574,Niger Chukwu Nigeria Ltd,08117927463,Enugu,R04,Nigeria,Corporate,2188904,14-09-19,yewande73@yahoo.com
C0265,Blessing Chibueze,08038823688,Biu,R12,Nigeria,Retail,3144426,17-05-19,blessing.chibueze@gmail.com
C0822,Lawal Chukwu,08121821371,Agbor,R07,Nigeria,SME,2790289,24-07-22,lawal.chukwu@company.ng
C0597,Bilkisu Anozie,08059085791,Abeokuta,R02,Nigeria,Retail,1430333,06-07-18,bilkisu.anozie@company.ng
C0875,Olamide Ihejirika,08193518603,Dukku,R13,Nigeria,Retail,4789448,24-09-18,o.ihejirika@outlook.com
C1105,Adeola Hassan,08178794959,Agbor,R07,Nigeria,Retail,691073,06-10-21,adeola.hassan@gmail.com
C0821,Yetunde Onuoha,08108822569,Nsukka,R04,Nigeria,Retail,2469499,29-01-23,yetunde18@yahoo.com
C0105,Rukayat Obi,08104855922,Ijebu-Ode,R02,Nigeria,Wholesale,3671902,21-04-21,rukayat.obi@company.ng
C0472,Maryam Garba,0808 7953806,Kaltungo,R13,Nigeria,Retail,3133242,08-11-18,maryam.garba@gmail.com
C0395,Yetunde Okonkwo,08185207007,Kano,R10,Nigeria,Retail,4416458,28-11-20,yetunde.okonkwo@gmail.com
C0002,Tochukwu Babangida,0808 3912159,Sapele,R07,Nigeria,Retail,4115455,07-06-21,tochukwu21@yahoo.com
C0045,Chidi Yusuf,08029773483,Ekwulobia,R05,Nigeria,Retail,284158,02-06-22,chidi87@yahoo.com
C1109,Yewande Abubakar,08072328960,Gwoza,R12,Nigeria,Retail,4575443,10-02-20,yewande15@yahoo.com
C1060,Unity Nzeka Resources Ltd,08087131643,Ikeja,R01,Nigeria,Corporate,228894,08-02-21,chukwuemeka.nzeka@gmail.com
C0770,Uche Osei,08128999602,Osogbo,R03,Nigeria,Retail,1348144,15-08-21,uche.osei@gmail.com
C0696,Greenfield Ihejirika Trading Co.,08154000916,Okene,R09,Nigeria,Corporate,583505,19-10-20,u.ihejirika@outlook.com
C1117,Khadijah Anyanwu,0811 4777547,Awka,R05,Nigeria,Wholesale,3769764,22-03-18,khadijah.anyanwu@gmail.com
C0511,Funmilayo Dikko,08053890236,Osogbo,R03,Nigeria,Wholesale,1791799,12-08-18,funmilayo.dikko@company.ng
C1031,Uchenna Tukur,08039703873,Sapele,R07,Nigeria,Retail,4402523,19-11-21,uchenna.tukur@gmail.com
C0127,Amarachi Ihejirika,08067179884,Nnewi,R05,Nigeria,Wholesale,2941726,03-12-18,amarachi.ihejirika@gmail.com
C0733,Modupe Okeke,08101558036,Ibadan,R03,Nigeria,Wholesale,1244950,22-01-19,m.okeke@outlook.com
C0504,Horizon Obi Integrated Services,08032239283,Abuja,R08,Nigeria,Corporate,2523061,14-09-22,ezinne.obi@company.ng
C0953,Sunrise Funtua Global Ventures,0810 2227367,Zaria,R11,Nigeria,Corporate,2157032,24-11-21,halima20@yahoo.com
C0379,Uche Onyekachi,08028933889,Warri,R07,Nigeria,Retail,3689731,06-12-21,uche.onyekachi@gmail.com
C0958,Unity Agbo Enterprises,0816 2913999,Onitsha,R05,Nigeria,Corporate,2185789,11-08-22,babatunde.agbo@gmail.com
C0633,Chibuzor Ringim,08196776661,Ekwulobia,R05,Nigeria,Retail,2167279,02-10-19,chibuzor.ringim@gmail.com
C0611,Rukayat Obiora,08026316736,Ijebu-Ode,R02,Nigeria,Wholesale,4722759,20-01-19,rukayat.obiora@gmail.com
C1001,Unity Funtua & Associates,0816 2146084,Ekwulobia,R05,Nigeria,Corporate,3189942,26-08-18,sochima.funtua@gmail.com
C1094,Chibuzor Garba,08071921028,Kuje,R08,Nigeria,Retail,2788003,29-01-18,c.garba@outlook.com
C0182,Maryam Garba,08097673428,Awka,R05,Nigeria,Wholesale,4947963,17-12-19,maryam78@yahoo.com
C0327,Greenfield Ringim Ltd,08024879627,Oyo,R03,Nigeria,Corporate,4683909,29-03-21,folake.ringim@company.ng
C0439,Adewale Anyanwu,0801 8912484,Enugu,R04,Nigeria,Retail,500359,07-02-22,a.anyanwu@outlook.com
C0965,Zainab Abdullahi,08111905881,Gwoza,R12,Nigeria,SME,4857351,06-06-20,z.abdullahi@outlook.com
C0823,Techbase Okeke Nigeria Ltd,08023806308,Abuja,R08,Nigeria,Corporate,4276582,20-12-19,l.okeke@outlook.com
C0488,Chinonso Nwankwo,08025971535,Warri,R07,Nigeria,Retail,1028112,21-12-22,c.nwankwo@outlook.com
C0744,Chinedu Lawal,08158200915,Enugu,R04,Nigeria,Retail,1379028,05-03-18,chinedu.lawal@company.ng
C0850,Emeka Nwankwo,08031691113,Okene,R09,Nigeria,Retail,2990965,10-11-20,emeka.nwankwo@company.ng
C0369,Safiya Okonkwo,08101580281,Agbor,R07,Nigeria,Retail,1796100,12-09-20,safiya.okonkwo@company.ng
C0690,Peak Musa & Associates,08077040044,Kaduna,R11,Nigeria,Corporate,3470246,28-06-19,damilola.musa@company.ng
C0383,Ifeanyi Agbo,Unknown,Maiduguri,R12,Nigeria,Retail,4536824,28-06-23,i.agbo@outlook.com
